a,b,px,py,I,xunit,yunit,xn,yn,x,y,U
5,1,4,5,200,5,5,13,13,50.0,0.0,250.0
5,2,4,5,200,5,5,13,13,50.0,0.0,250.0
5,3,4,5,200,5,5,13,13,50.0,0.0,250.0
5,4,4,5,200,5,5,13,13,50.0,0.0,250.0
5,5,4,5,200,5,5,13,13,50.0,0.0,250.0
1,1,5,1,50,5,5,13,13,0.0,50.0,50.0
1,2,5,1,50,5,5,13,13,0.0,50.0,100.0
1,3,5,1,50,5,5,13,13,0.0,50.0,150.0
1,4,5,1,50,5,5,13,13,0.0,50.0,200.0
1,5,5,1,50,5,5,13,13,0.0,50.0,250.0
2,1,5,1,50,5,5,13,13,0.0,50.0,50.0
2,2,5,1,50,5,5,13,13,0.0,50.0,100.0
2,3,5,1,50,5,5,13,13,0.0,50.0,150.0
2,4,5,1,50,5,5,13,13,0.0,50.0,200.0
2,5,5,1,50,5,5,13,13,0.0,50.0,250.0
3,1,5,1,50,5,5,13,13,0.0,50.0,50.0
3,2,5,1,50,5,5,13,13,0.0,50.0,100.0
3,3,5,1,50,5,5,13,13,0.0,50.0,150.0
3,4,5,1,50,5,5,13,13,0.0,50.0,200.0
3,5,5,1,50,5,5,13,13,0.0,50.0,250.0
4,1,5,1,50,5,5,13,13,0.0,50.0,50.0
4,2,5,1,50,5,5,13,13,0.0,50.0,100.0
4,3,5,1,50,5,5,13,13,0.0,50.0,150.0
4,4,5,1,50,5,5,13,13,0.0,50.0,200.0
4,5,5,1,50,5,5,13,13,0.0,50.0,250.0
5,2,5,1,50,5,5,13,13,0.0,50.0,100.0
5,3,5,1,50,5,5,13,13,0.0,50.0,150.0
5,4,5,1,50,5,5,13,13,0.0,50.0,200.0
5,5,5,1,50,5,5,13,13,0.0,50.0,250.0
1,1,5,2,100,5,5,13,13,0.0,50.0,50.0
1,2,5,2,100,5,5,13,13,0.0,50.0,100.0
1,3,5,2,100,5,5,13,13,0.0,50.0,150.0
1,4,5,2,100,5,5,13,13,0.0,50.0,200.0
1,5,5,2,100,5,5,13,13,0.0,50.0,250.0
2,1,5,2,100,5,5,13,13,0.0,50.0,50.0
2,2,5,2,100,5,5,13,13,0.0,50.0,100.0
2,3,5,2,100,5,5,13,13,0.0,50.0,150.0
2,4,5,2,100,5,5,13,13,0.0,50.0,200.0
2,5,5,2,100,5,5,13,13,0.0,50.0,250.0
3,1,5,2,100,5,5,13,13,20.0,0.0,60.0
3,2,5,2,100,5,5,13,13,0.0,50.0,100.0
3,3,5,2,100,5,5,13,13,0.0,50.0,150.0
3,4,5,2,100,5,5,13,13,0.0,50.0,200.0
3,5,5,2,100,5,5,13,13,0.0,50.0,250.0
4,1,5,2,100,5,5,13,13,20.0,0.0,80.0
4,2,5,2,100,5,5,13,13,0.0,50.0,100.0
4,3,5,2,100,5,5,13,13,0.0,50.0,150.0
4,4,5,2,100,5,5,13,13,0.0,50.0,200.0
4,5,5,2,100,5,5,13,13,0.0,50.0,250.0
5,1,5,2,100,5,5,13,13,20.0,0.0,100.0
5,3,5,2,100,5,5,13,13,0.0,50.0,150.0
5,4,5,2,100,5,5,13,13,0.0,50.0,200.0
5,5,5,2,100,5,5,13,13,0.0,50.0,250.0
1,1,5,3,150,5,5,13,13,0.0,50.0,50.0
1,2,5,3,150,5,5,13,13,0.0,50.0,100.0
1,3,5,3,150,5,5,13,13,0.0,50.0,150.0
1,4,5,3,150,5,5,13,13,0.0,50.0,200.0
1,5,5,3,150,5,5,13,13,0.0,50.0,250.0
2,1,5,3,150,5,5,13,13,30.0,0.0,60.0
2,2,5,3,150,5,5,13,13,0.0,50.0,100.0
2,3,5,3,150,5,5,13,13,0.0,50.0,150.0
2,4,5,3,150,5,5,13,13,0.0,50.0,200.0
2,5,5,3,150,5,5,13,13,0.0,50.0,250.0
3,1,5,3,150,5,5,13,13,30.0,0.0,90.0
3,2,5,3,150,5,5,13,13,0.0,50.0,100.0
3,3,5,3,150,5,5,13,13,0.0,50.0,150.0
3,4,5,3,150,5,5,13,13,0.0,50.0,200.0
3,5,5,3,150,5,5,13,13,0.0,50.0,250.0
4,1,5,3,150,5,5,13,13,30.0,0.0,120.0
4,2,5,3,150,5,5,13,13,30.0,0.0,120.0
4,3,5,3,150,5,5,13,13,0.0,50.0,150.0
4,4,5,3,150,5,5,13,13,0.0,50.0,200.0
4,5,5,3,150,5,5,13,13,0.0,50.0,250.0
5,1,5,3,150,5,5,13,13,30.0,0.0,150.0
5,2,5,3,150,5,5,13,13,30.0,0.0,150.0
5,4,5,3,150,5,5,13,13,0.0,50.0,200.0
5,5,5,3,150,5,5,13,13,0.0,50.0,250.0
1,1,5,4,200,5,5,13,13,0.0,50.0,50.0
1,2,5,4,200,5,5,13,13,0.0,50.0,100.0
1,3,5,4,200,5,5,13,13,0.0,50.0,150.0
1,4,5,4,200,5,5,13,13,0.0,50.0,200.0
1,5,5,4,200,5,5,13,13,0.0,50.0,250.0
2,1,5,4,200,5,5,13,13,40.0,0.0,80.0
2,2,5,4,200,5,5,13,13,0.0,50.0,100.0
2,3,5,4,200,5,5,13,13,0.0,50.0,150.0
2,4,5,4,200,5,5,13,13,0.0,50.0,200.0
2,5,5,4,200,5,5,13,13,0.0,50.0,250.0
3,1,5,4,200,5,5,13,13,40.0,0.0,120.0
3,2,5,4,200,5,5,13,13,40.0,0.0,120.0
3,3,5,4,200,5,5,13,13,0.0,50.0,150.0
3,4,5,4,200,5,5,13,13,0.0,50.0,200.0
3,5,5,4,200,5,5,13,13,0.0,50.0,250.0
4,1,5,4,200,5,5,13,13,40.0,0.0,160.0
4,2,5,4,200,5,5,13,13,40.0,0.0,160.0
4,3,5,4,200,5,5,13,13,40.0,0.0,160.0
4,4,5,4,200,5,5,13,13,0.0,50.0,200.0
4,5,5,4,200,5,5,13,13,0.0,50.0,250.0
5,1,5,4,200,5,5,13,13,40.0,0.0,200.0
5,2,5,4,200,5,5,13,13,40.0,0.0,200.0
5,3,5,4,200,5,5,13,13,40.0,0.0,200.0
5,5,5,4,200,5,5,13,13,0.0,50.0,250.0
1,2,5,5,150,5,5,13,13,0.0,30.0,60.0
1,3,5,5,150,5,5,13,13,0.0,30.0,90.0
1,4,5,5,150,5,5,13,13,0.0,30.0,120.0
1,5,5,5,150,5,5,13,13,0.0,30.0,150.0
2,1,5,5,150,5,5,13,13,30.0,0.0,60.0
2,3,5,5,150,5,5,13,13,0.0,30.0,90.0
2,4,5,5,150,5,5,13,13,0.0,30.0,120.0
2,5,5,5,150,5,5,13,13,0.0,30.0,150.0
3,1,5,5,150,5,5,13,13,30.0,0.0,90.0
3,2,5,5,150,5,5,13,13,30.0,0.0,90.0
3,4,5,5,150,5,5,13,13,0.0,30.0,120.0
3,5,5,5,150,5,5,13,13,0.0,30.0,150.0
4,1,5,5,150,5,5,13,13,30.0,0.0,120.0
4,2,5,5,150,5,5,13,13,30.0,0.0,120.0
4,3,5,5,150,5,5,13,13,30.0,0.0,120.0
4,5,5,5,150,5,5,13,13,0.0,30.0,150.0
5,1,5,5,150,5,5,13,13,30.0,0.0,150.0
5,2,5,5,150,5,5,13,13,30.0,0.0,150.0
5,3,5,5,150,5,5,13,13,30.0,0.0,150.0
5,4,5,5,150,5,5,13,13,30.0,0.0,150.0
1,2,5,5,175,5,5,13,13,0.0,35.0,70.0
1,3,5,5,175,5,5,13,13,0.0,35.0,105.0
1,4,5,5,175,5,5,13,13,0.0,35.0,140.0
1,5,5,5,175,5,5,13,13,0.0,35.0,175.0
2,1,5,5,175,5,5,13,13,35.0,0.0,70.0
2,3,5,5,175,5,5,13,13,0.0,35.0,105.0
2,4,5,5,175,5,5,13,13,0.0,35.0,140.0
2,5,5,5,175,5,5,13,13,0.0,35.0,175.0
3,1,5,5,175,5,5,13,13,35.0,0.0,105.0
3,2,5,5,175,5,5,13,13,35.0,0.0,105.0
3,4,5,5,175,5,5,13,13,0.0,35.0,140.0
3,5,5,5,175,5,5,13,13,0.0,35.0,175.0
4,1,5,5,175,5,5,13,13,35.0,0.0,140.0
4,2,5,5,175,5,5,13,13,35.0,0.0,140.0
4,3,5,5,175,5,5,13,13,35.0,0.0,140.0
4,5,5,5,175,5,5,13,13,0.0,35.0,175.0
5,1,5,5,175,5,5,13,13,35.0,0.0,175.0
5,2,5,5,175,5,5,13,13,35.0,0.0,175.0
5,3,5,5,175,5,5,13,13,35.0,0.0,175.0
5,4,5,5,175,5,5,13,13,35.0,0.0,175.0
1,2,5,5,200,5,5,13,13,0.0,40.0,80.0
1,3,5,5,200,5,5,13,13,0.0,40.0,120.0
1,4,5,5,200,5,5,13,13,0.0,40.0,160.0
1,5,5,5,200,5,5,13,13,0.0,40.0,200.0
2,1,5,5,200,5,5,13,13,40.0,0.0,80.0
2,3,5,5,200,5,5,13,13,0.0,40.0,120.0
2,4,5,5,200,5,5,13,13,0.0,40.0,160.0
2,5,5,5,200,5,5,13,13,0.0,40.0,200.0
3,1,5,5,200,5,5,13,13,40.0,0.0,120.0
3,2,5,5,200,5,5,13,13,40.0,0.0,120.0
3,4,5,5,200,5,5,13,13,0.0,40.0,160.0
3,5,5,5,200,5,5,13,13,0.0,40.0,200.0
4,1,5,5,200,5,5,13,13,40.0,0.0,160.0
4,2,5,5,200,5,5,13,13,40.0,0.0,160.0
4,3,5,5,200,5,5,13,13,40.0,0.0,160.0
4,5,5,5,200,5,5,13,13,0.0,40.0,200.0
5,1,5,5,200,5,5,13,13,40.0,0.0,200.0
5,2,5,5,200,5,5,13,13,40.0,0.0,200.0
5,3,5,5,200,5,5,13,13,40.0,0.0,200.0
5,4,5,5,200,5,5,13,13,40.0,0.0,200.0
1,2,5,5,225,5,5,13,13,0.0,45.0,90.0
1,3,5,5,225,5,5,13,13,0.0,45.0,135.0
1,4,5,5,225,5,5,13,13,0.0,45.0,180.0
1,5,5,5,225,5,5,13,13,0.0,45.0,225.0
2,1,5,5,225,5,5,13,13,45.0,0.0,90.0
2,3,5,5,225,5,5,13,13,0.0,45.0,135.0
2,4,5,5,225,5,5,13,13,0.0,45.0,180.0
2,5,5,5,225,5,5,13,13,0.0,45.0,225.0
3,1,5,5,225,5,5,13,13,45.0,0.0,135.0
3,2,5,5,225,5,5,13,13,45.0,0.0,135.0
3,4,5,5,225,5,5,13,13,0.0,45.0,180.0
3,5,5,5,225,5,5,13,13,0.0,45.0,225.0
4,1,5,5,225,5,5,13,13,45.0,0.0,180.0
4,2,5,5,225,5,5,13,13,45.0,0.0,180.0
4,3,5,5,225,5,5,13,13,45.0,0.0,180.0
4,5,5,5,225,5,5,13,13,0.0,45.0,225.0
5,1,5,5,225,5,5,13,13,45.0,0.0,225.0
5,2,5,5,225,5,5,13,13,45.0,0.0,225.0
5,3,5,5,225,5,5,13,13,45.0,0.0,225.0
5,4,5,5,225,5,5,13,13,45.0,0.0,225.0
1,2,5,5,250,5,5,13,13,0.0,50.0,100.0
1,3,5,5,250,5,5,13,13,0.0,50.0,150.0
1,4,5,5,250,5,5,13,13,0.0,50.0,200.0
1,5,5,5,250,5,5,13,13,0.0,50.0,250.0
2,1,5,5,250,5,5,13,13,50.0,0.0,100.0
2,3,5,5,250,5,5,13,13,0.0,50.0,150.0
2,4,5,5,250,5,5,13,13,0.0,50.0,200.0
2,5,5,5,250,5,5,13,13,0.0,50.0,250.0
3,1,5,5,250,5,5,13,13,50.0,0.0,150.0
3,2,5,5,250,5,5,13,13,50.0,0.0,150.0
3,4,5,5,250,5,5,13,13,0.0,50.0,200.0
3,5,5,5,250,5,5,13,13,0.0,50.0,250.0
4,1,5,5,250,5,5,13,13,50.0,0.0,200.0
4,2,5,5,250,5,5,13,13,50.0,0.0,200.0
4,3,5,5,250,5,5,13,13,50.0,0.0,200.0
4,5,5,5,250,5,5,13,13,0.0,50.0,250.0
5,1,5,5,250,5,5,13,13,50.0,0.0,250.0
5,2,5,5,250,5,5,13,13,50.0,0.0,250.0
5,3,5,5,250,5,5,13,13,50.0,0.0,250.0
5,4,5,5,250,5,5,13,13,50.0,0.0,250.0
1,2,5,5,275,5,5,13,13,0.0,55.0,110.0
1,3,5,5,275,5,5,13,13,0.0,55.0,165.0
1,4,5,5,275,5,5,13,13,0.0,55.0,220.0
1,5,5,5,275,5,5,13,13,0.0,55.0,275.0
2,1,5,5,275,5,5,13,13,55.0,0.0,110.0
2,3,5,5,275,5,5,13,13,0.0,55.0,165.0
2,4,5,5,275,5,5,13,13,0.0,55.0,220.0
2,5,5,5,275,5,5,13,13,0.0,55.0,275.0
3,1,5,5,275,5,5,13,13,55.0,0.0,165.0
3,2,5,5,275,5,5,13,13,55.0,0.0,165.0
3,4,5,5,275,5,5,13,13,0.0,55.0,220.0
3,5,5,5,275,5,5,13,13,0.0,55.0,275.0
4,1,5,5,275,5,5,13,13,55.0,0.0,220.0
4,2,5,5,275,5,5,13,13,55.0,0.0,220.0
4,3,5,5,275,5,5,13,13,55.0,0.0,220.0
4,5,5,5,275,5,5,13,13,0.0,55.0,275.0
5,1,5,5,275,5,5,13,13,55.0,0.0,275.0
5,2,5,5,275,5,5,13,13,55.0,0.0,275.0
5,3,5,5,275,5,5,13,13,55.0,0.0,275.0
5,4,5,5,275,5,5,13,13,55.0,0.0,275.0
1,2,5,5,300,5,5,13,13,0.0,60.0,120.0
1,3,5,5,300,5,5,13,13,0.0,60.0,180.0
1,4,5,5,300,5,5,13,13,0.0,60.0,240.0
1,5,5,5,300,5,5,13,13,0.0,60.0,300.0
2,1,5,5,300,5,5,13,13,60.0,0.0,120.0
2,3,5,5,300,5,5,13,13,0.0,60.0,180.0
2,4,5,5,300,5,5,13,13,0.0,60.0,240.0
2,5,5,5,300,5,5,13,13,0.0,60.0,300.0
3,1,5,5,300,5,5,13,13,60.0,0.0,180.0
3,2,5,5,300,5,5,13,13,60.0,0.0,180.0
3,4,5,5,300,5,5,13,13,0.0,60.0,240.0
3,5,5,5,300,5,5,13,13,0.0,60.0,300.0
4,1,5,5,300,5,5,13,13,60.0,0.0,240.0
4,2,5,5,300,5,5,13,13,60.0,0.0,240.0
4,3,5,5,300,5,5,13,13,60.0,0.0,240.0
4,5,5,5,300,5,5,13,13,0.0,60.0,300.0
5,1,5,5,300,5,5,13,13,60.0,0.0,300.0
5,2,5,5,300,5,5,13,13,60.0,0.0,300.0
5,3,5,5,300,5,5,13,13,60.0,0.0,300.0
5,4,5,5,300,5,5,13,13,60.0,0.0,300.0
1,2,1,1,60,10,10,13,13,0.0,60.0,120.0
1,3,1,1,60,10,10,13,13,0.0,60.0,180.0
1,4,1,1,60,10,10,13,13,0.0,60.0,240.0
1,5,1,1,60,10,10,13,13,0.0,60.0,300.0
2,1,1,1,60,10,10,13,13,60.0,0.0,120.0
2,3,1,1,60,10,10,13,13,0.0,60.0,180.0
2,4,1,1,60,10,10,13,13,0.0,60.0,240.0
2,5,1,1,60,10,10,13,13,0.0,60.0,300.0
3,1,1,1,60,10,10,13,13,60.0,0.0,180.0
3,2,1,1,60,10,10,13,13,60.0,0.0,180.0
3,4,1,1,60,10,10,13,13,0.0,60.0,240.0
3,5,1,1,60,10,10,13,13,0.0,60.0,300.0
4,1,1,1,60,10,10,13,13,60.0,0.0,240.0
4,2,1,1,60,10,10,13,13,60.0,0.0,240.0
4,3,1,1,60,10,10,13,13,60.0,0.0,240.0
4,5,1,1,60,10,10,13,13,0.0,60.0,300.0
5,1,1,1,60,10,10,13,13,60.0,0.0,300.0
5,2,1,1,60,10,10,13,13,60.0,0.0,300.0
5,3,1,1,60,10,10,13,13,60.0,0.0,300.0
5,4,1,1,60,10,10,13,13,60.0,0.0,300.0
1,2,1,1,70,10,10,13,13,0.0,70.0,140.0
1,3,1,1,70,10,10,13,13,0.0,70.0,210.0
1,4,1,1,70,10,10,13,13,0.0,70.0,280.0
1,5,1,1,70,10,10,13,13,0.0,70.0,350.0
2,1,1,1,70,10,10,13,13,70.0,0.0,140.0
2,3,1,1,70,10,10,13,13,0.0,70.0,210.0
2,4,1,1,70,10,10,13,13,0.0,70.0,280.0
2,5,1,1,70,10,10,13,13,0.0,70.0,350.0
3,1,1,1,70,10,10,13,13,70.0,0.0,210.0
3,2,1,1,70,10,10,13,13,70.0,0.0,210.0
3,4,1,1,70,10,10,13,13,0.0,70.0,280.0
3,5,1,1,70,10,10,13,13,0.0,70.0,350.0
4,1,1,1,70,10,10,13,13,70.0,0.0,280.0
4,2,1,1,70,10,10,13,13,70.0,0.0,280.0
4,3,1,1,70,10,10,13,13,70.0,0.0,280.0
4,5,1,1,70,10,10,13,13,0.0,70.0,350.0
5,1,1,1,70,10,10,13,13,70.0,0.0,350.0
5,2,1,1,70,10,10,13,13,70.0,0.0,350.0
5,3,1,1,70,10,10,13,13,70.0,0.0,350.0
5,4,1,1,70,10,10,13,13,70.0,0.0,350.0
1,2,1,1,80,10,10,13,13,0.0,80.0,160.0
1,3,1,1,80,10,10,13,13,0.0,80.0,240.0
1,4,1,1,80,10,10,13,13,0.0,80.0,320.0
1,5,1,1,80,10,10,13,13,0.0,80.0,400.0
2,1,1,1,80,10,10,13,13,80.0,0.0,160.0
2,3,1,1,80,10,10,13,13,0.0,80.0,240.0
2,4,1,1,80,10,10,13,13,0.0,80.0,320.0
2,5,1,1,80,10,10,13,13,0.0,80.0,400.0
3,1,1,1,80,10,10,13,13,80.0,0.0,240.0
3,2,1,1,80,10,10,13,13,80.0,0.0,240.0
3,4,1,1,80,10,10,13,13,0.0,80.0,320.0
3,5,1,1,80,10,10,13,13,0.0,80.0,400.0
4,1,1,1,80,10,10,13,13,80.0,0.0,320.0
4,2,1,1,80,10,10,13,13,80.0,0.0,320.0
4,3,1,1,80,10,10,13,13,80.0,0.0,320.0
4,5,1,1,80,10,10,13,13,0.0,80.0,400.0
5,1,1,1,80,10,10,13,13,80.0,0.0,400.0
5,2,1,1,80,10,10,13,13,80.0,0.0,400.0
5,3,1,1,80,10,10,13,13,80.0,0.0,400.0
5,4,1,1,80,10,10,13,13,80.0,0.0,400.0
1,2,1,1,90,10,10,13,13,0.0,90.0,180.0
1,3,1,1,90,10,10,13,13,0.0,90.0,270.0
1,4,1,1,90,10,10,13,13,0.0,90.0,360.0
1,5,1,1,90,10,10,13,13,0.0,90.0,450.0
2,1,1,1,90,10,10,13,13,90.0,0.0,180.0
2,3,1,1,90,10,10,13,13,0.0,90.0,270.0
2,4,1,1,90,10,10,13,13,0.0,90.0,360.0
2,5,1,1,90,10,10,13,13,0.0,90.0,450.0
3,1,1,1,90,10,10,13,13,90.0,0.0,270.0
3,2,1,1,90,10,10,13,13,90.0,0.0,270.0
3,4,1,1,90,10,10,13,13,0.0,90.0,360.0
3,5,1,1,90,10,10,13,13,0.0,90.0,450.0
4,1,1,1,90,10,10,13,13,90.0,0.0,360.0
4,2,1,1,90,10,10,13,13,90.0,0.0,360.0
4,3,1,1,90,10,10,13,13,90.0,0.0,360.0
4,5,1,1,90,10,10,13,13,0.0,90.0,450.0
5,1,1,1,90,10,10,13,13,90.0,0.0,450.0
5,2,1,1,90,10,10,13,13,90.0,0.0,450.0
5,3,1,1,90,10,10,13,13,90.0,0.0,450.0
5,4,1,1,90,10,10,13,13,90.0,0.0,450.0
1,2,1,1,100,10,10,13,13,0.0,100.0,200.0
1,3,1,1,100,10,10,13,13,0.0,100.0,300.0
1,4,1,1,100,10,10,13,13,0.0,100.0,400.0
1,5,1,1,100,10,10,13,13,0.0,100.0,500.0
2,1,1,1,100,10,10,13,13,100.0,0.0,200.0
2,3,1,1,100,10,10,13,13,0.0,100.0,300.0
2,4,1,1,100,10,10,13,13,0.0,100.0,400.0
2,5,1,1,100,10,10,13,13,0.0,100.0,500.0
3,1,1,1,100,10,10,13,13,100.0,0.0,300.0
3,2,1,1,100,10,10,13,13,100.0,0.0,300.0
3,4,1,1,100,10,10,13,13,0.0,100.0,400.0
3,5,1,1,100,10,10,13,13,0.0,100.0,500.0
4,1,1,1,100,10,10,13,13,100.0,0.0,400.0
4,2,1,1,100,10,10,13,13,100.0,0.0,400.0
4,3,1,1,100,10,10,13,13,100.0,0.0,400.0
4,5,1,1,100,10,10,13,13,0.0,100.0,500.0
5,1,1,1,100,10,10,13,13,100.0,0.0,500.0
5,2,1,1,100,10,10,13,13,100.0,0.0,500.0
5,3,1,1,100,10,10,13,13,100.0,0.0,500.0
5,4,1,1,100,10,10,13,13,100.0,0.0,500.0
1,2,1,1,110,10,10,13,13,0.0,110.0,220.0
1,3,1,1,110,10,10,13,13,0.0,110.0,330.0
1,4,1,1,110,10,10,13,13,0.0,110.0,440.0
1,5,1,1,110,10,10,13,13,0.0,110.0,550.0
2,1,1,1,110,10,10,13,13,110.0,0.0,220.0
2,3,1,1,110,10,10,13,13,0.0,110.0,330.0
2,4,1,1,110,10,10,13,13,0.0,110.0,440.0
2,5,1,1,110,10,10,13,13,0.0,110.0,550.0
3,1,1,1,110,10,10,13,13,110.0,0.0,330.0
3,2,1,1,110,10,10,13,13,110.0,0.0,330.0
3,4,1,1,110,10,10,13,13,0.0,110.0,440.0
3,5,1,1,110,10,10,13,13,0.0,110.0,550.0
4,1,1,1,110,10,10,13,13,110.0,0.0,440.0
4,2,1,1,110,10,10,13,13,110.0,0.0,440.0
4,3,1,1,110,10,10,13,13,110.0,0.0,440.0
4,5,1,1,110,10,10,13,13,0.0,110.0,550.0
5,1,1,1,110,10,10,13,13,110.0,0.0,550.0
5,2,1,1,110,10,10,13,13,110.0,0.0,550.0
5,3,1,1,110,10,10,13,13,110.0,0.0,550.0
5,4,1,1,110,10,10,13,13,110.0,0.0,550.0
1,2,1,1,120,10,10,13,13,0.0,120.0,240.0
1,3,1,1,120,10,10,13,13,0.0,120.0,360.0
1,4,1,1,120,10,10,13,13,0.0,120.0,480.0
1,5,1,1,120,10,10,13,13,0.0,120.0,600.0
2,1,1,1,120,10,10,13,13,120.0,0.0,240.0
2,3,1,1,120,10,10,13,13,0.0,120.0,360.0
2,4,1,1,120,10,10,13,13,0.0,120.0,480.0
2,5,1,1,120,10,10,13,13,0.0,120.0,600.0
3,1,1,1,120,10,10,13,13,120.0,0.0,360.0
3,2,1,1,120,10,10,13,13,120.0,0.0,360.0
3,4,1,1,120,10,10,13,13,0.0,120.0,480.0
3,5,1,1,120,10,10,13,13,0.0,120.0,600.0
4,1,1,1,120,10,10,13,13,120.0,0.0,480.0
4,2,1,1,120,10,10,13,13,120.0,0.0,480.0
4,3,1,1,120,10,10,13,13,120.0,0.0,480.0
4,5,1,1,120,10,10,13,13,0.0,120.0,600.0
5,1,1,1,120,10,10,13,13,120.0,0.0,600.0
5,2,1,1,120,10,10,13,13,120.0,0.0,600.0
5,3,1,1,120,10,10,13,13,120.0,0.0,600.0
5,4,1,1,120,10,10,13,13,120.0,0.0,600.0
1,1,1,2,60,10,10,13,13,60.0,0.0,60.0
1,3,1,2,60,10,10,13,13,0.0,30.0,90.0
1,4,1,2,60,10,10,13,13,0.0,30.0,120.0
1,5,1,2,60,10,10,13,13,0.0,30.0,150.0
2,1,1,2,60,10,10,13,13,60.0,0.0,120.0
2,2,1,2,60,10,10,13,13,60.0,0.0,120.0
2,3,1,2,60,10,10,13,13,60.0,0.0,120.0
2,5,1,2,60,10,10,13,13,0.0,30.0,150.0
3,1,1,2,60,10,10,13,13,60.0,0.0,180.0
3,2,1,2,60,10,10,13,13,60.0,0.0,180.0
3,3,1,2,60,10,10,13,13,60.0,0.0,180.0
3,4,1,2,60,10,10,13,13,60.0,0.0,180.0
3,5,1,2,60,10,10,13,13,60.0,0.0,180.0
4,1,1,2,60,10,10,13,13,60.0,0.0,240.0
4,2,1,2,60,10,10,13,13,60.0,0.0,240.0
4,3,1,2,60,10,10,13,13,60.0,0.0,240.0
4,4,1,2,60,10,10,13,13,60.0,0.0,240.0
4,5,1,2,60,10,10,13,13,60.0,0.0,240.0
5,1,1,2,60,10,10,13,13,60.0,0.0,300.0
5,2,1,2,60,10,10,13,13,60.0,0.0,300.0
5,3,1,2,60,10,10,13,13,60.0,0.0,300.0
5,4,1,2,60,10,10,13,13,60.0,0.0,300.0
5,5,1,2,60,10,10,13,13,60.0,0.0,300.0
1,1,1,2,80,10,10,13,13,80.0,0.0,80.0
1,3,1,2,80,10,10,13,13,0.0,40.0,120.0
1,4,1,2,80,10,10,13,13,0.0,40.0,160.0
1,5,1,2,80,10,10,13,13,0.0,40.0,200.0
2,1,1,2,80,10,10,13,13,80.0,0.0,160.0
2,2,1,2,80,10,10,13,13,80.0,0.0,160.0
2,3,1,2,80,10,10,13,13,80.0,0.0,160.0
2,5,1,2,80,10,10,13,13,0.0,40.0,200.0
3,1,1,2,80,10,10,13,13,80.0,0.0,240.0
3,2,1,2,80,10,10,13,13,80.0,0.0,240.0
3,3,1,2,80,10,10,13,13,80.0,0.0,240.0
3,4,1,2,80,10,10,13,13,80.0,0.0,240.0
3,5,1,2,80,10,10,13,13,80.0,0.0,240.0
4,1,1,2,80,10,10,13,13,80.0,0.0,320.0
4,2,1,2,80,10,10,13,13,80.0,0.0,320.0
4,3,1,2,80,10,10,13,13,80.0,0.0,320.0
4,4,1,2,80,10,10,13,13,80.0,0.0,320.0
4,5,1,2,80,10,10,13,13,80.0,0.0,320.0
5,1,1,2,80,10,10,13,13,80.0,0.0,400.0
5,2,1,2,80,10,10,13,13,80.0,0.0,400.0
5,3,1,2,80,10,10,13,13,80.0,0.0,400.0
5,4,1,2,80,10,10,13,13,80.0,0.0,400.0
5,5,1,2,80,10,10,13,13,80.0,0.0,400.0
1,1,1,2,100,10,10,13,13,100.0,0.0,100.0
1,3,1,2,100,10,10,13,13,0.0,50.0,150.0
1,4,1,2,100,10,10,13,13,0.0,50.0,200.0
1,5,1,2,100,10,10,13,13,0.0,50.0,250.0
2,1,1,2,100,10,10,13,13,100.0,0.0,200.0
2,2,1,2,100,10,10,13,13,100.0,0.0,200.0
2,3,1,2,100,10,10,13,13,100.0,0.0,200.0
2,5,1,2,100,10,10,13,13,0.0,50.0,250.0
3,1,1,2,100,10,10,13,13,100.0,0.0,300.0
3,2,1,2,100,10,10,13,13,100.0,0.0,300.0
3,3,1,2,100,10,10,13,13,100.0,0.0,300.0
3,4,1,2,100,10,10,13,13,100.0,0.0,300.0
3,5,1,2,100,10,10,13,13,100.0,0.0,300.0
4,1,1,2,100,10,10,13,13,100.0,0.0,400.0
4,2,1,2,100,10,10,13,13,100.0,0.0,400.0
4,3,1,2,100,10,10,13,13,100.0,0.0,400.0
4,4,1,2,100,10,10,13,13,100.0,0.0,400.0
4,5,1,2,100,10,10,13,13,100.0,0.0,400.0
5,1,1,2,100,10,10,13,13,100.0,0.0,500.0
5,2,1,2,100,10,10,13,13,100.0,0.0,500.0
5,3,1,2,100,10,10,13,13,100.0,0.0,500.0
5,4,1,2,100,10,10,13,13,100.0,0.0,500.0
5,5,1,2,100,10,10,13,13,100.0,0.0,500.0
1,1,1,2,120,10,10,13,13,120.0,0.0,120.0
1,3,1,2,120,10,10,13,13,0.0,60.0,180.0
1,4,1,2,120,10,10,13,13,0.0,60.0,240.0
1,5,1,2,120,10,10,13,13,0.0,60.0,300.0
2,1,1,2,120,10,10,13,13,120.0,0.0,240.0
2,2,1,2,120,10,10,13,13,120.0,0.0,240.0
2,3,1,2,120,10,10,13,13,120.0,0.0,240.0
2,5,1,2,120,10,10,13,13,0.0,60.0,300.0
3,1,1,2,120,10,10,13,13,120.0,0.0,360.0
3,2,1,2,120,10,10,13,13,120.0,0.0,360.0
3,3,1,2,120,10,10,13,13,120.0,0.0,360.0
3,4,1,2,120,10,10,13,13,120.0,0.0,360.0
3,5,1,2,120,10,10,13,13,120.0,0.0,360.0
4,1,1,2,120,10,10,13,13,120.0,0.0,480.0
4,2,1,2,120,10,10,13,13,120.0,0.0,480.0
