x,y,A,B,a,b
x,y,16,12,0.6666666666666666,-0.3333333333333333
x,y,16,12,0.6666666666666666,-0.25
x,y,16,12,0.75,-0.75
x,y,16,12,0.75,-0.6666666666666666
x,y,16,12,0.75,-0.5
x,y,16,12,0.75,-0.3333333333333333
x,y,16,12,0.75,-0.25
x,y,16,18,-0.75,0.25
x,y,16,18,-0.75,0.3333333333333333
x,y,16,18,-0.75,0.5
x,y,16,18,-0.75,0.6666666666666666
x,y,16,18,-0.75,0.75
x,y,16,18,-0.6666666666666666,0.25
x,y,16,18,-0.6666666666666666,0.3333333333333333
x,y,16,18,-0.6666666666666666,0.5
x,y,16,18,-0.6666666666666666,0.6666666666666666
x,y,16,18,-0.6666666666666666,0.75
x,y,16,18,-0.5,0.25
x,y,16,18,-0.5,0.3333333333333333
x,y,16,18,-0.5,0.5
x,y,16,18,-0.5,0.6666666666666666
x,y,16,18,-0.5,0.75
x,y,16,18,-0.3333333333333333,0.25
x,y,16,18,-0.3333333333333333,0.3333333333333333
x,y,16,18,-0.3333333333333333,0.5
x,y,16,18,-0.3333333333333333,0.6666666666666666
x,y,16,18,-0.3333333333333333,0.75
x,y,16,18,-0.25,0.25
x,y,16,18,-0.25,0.3333333333333333
x,y,16,18,-0.25,0.5
x,y,16,18,-0.25,0.6666666666666666
x,y,16,18,-0.25,0.75
x,y,16,18,0.25,-0.75
x,y,16,18,0.25,-0.6666666666666666
x,y,16,18,0.25,-0.5
x,y,16,18,0.25,-0.3333333333333333
x,y,16,18,0.25,-0.25
x,y,16,18,0.3333333333333333,-0.75
x,y,16,18,0.3333333333333333,-0.6666666666666666
x,y,16,18,0.3333333333333333,-0.5
x,y,16,18,0.3333333333333333,-0.3333333333333333
x,y,16,18,0.3333333333333333,-0.25
x,y,16,18,0.5,-0.75
x,y,16,18,0.5,-0.6666666666666666
x,y,16,18,0.5,-0.5
x,y,16,18,0.5,-0.3333333333333333
x,y,16,18,0.5,-0.25
x,y,16,18,0.6666666666666666,-0.75
x,y,16,18,0.6666666666666666,-0.6666666666666666
x,y,16,18,0.6666666666666666,-0.5
x,y,16,18,0.6666666666666666,-0.3333333333333333
x,y,16,18,0.6666666666666666,-0.25
x,y,16,18,0.75,-0.75
x,y,16,18,0.75,-0.6666666666666666
x,y,16,18,0.75,-0.5
x,y,16,18,0.75,-0.3333333333333333
x,y,16,18,0.75,-0.25
x,y,18,1,-0.75,0.25
x,y,18,1,-0.75,0.3333333333333333
x,y,18,1,-0.75,0.5
x,y,18,1,-0.75,0.6666666666666666
x,y,18,1,-0.75,0.75
x,y,18,1,-0.6666666666666666,0.25
x,y,18,1,-0.6666666666666666,0.3333333333333333
x,y,18,1,-0.6666666666666666,0.5
x,y,18,1,-0.6666666666666666,0.6666666666666666
x,y,18,1,-0.6666666666666666,0.75
x,y,18,1,-0.5,0.25
x,y,18,1,-0.5,0.3333333333333333
x,y,18,1,-0.5,0.5
x,y,18,1,-0.5,0.6666666666666666
x,y,18,1,-0.5,0.75
x,y,18,1,-0.3333333333333333,0.25
x,y,18,1,-0.3333333333333333,0.3333333333333333
x,y,18,1,-0.3333333333333333,0.5
x,y,18,1,-0.3333333333333333,0.6666666666666666
x,y,18,1,-0.3333333333333333,0.75
x,y,18,1,-0.25,0.25
x,y,18,1,-0.25,0.3333333333333333
x,y,18,1,-0.25,0.5
x,y,18,1,-0.25,0.6666666666666666
x,y,18,1,-0.25,0.75
x,y,18,1,0.25,-0.75
x,y,18,1,0.25,-0.6666666666666666
x,y,18,1,0.25,-0.5
x,y,18,1,0.25,-0.3333333333333333
x,y,18,1,0.25,-0.25
x,y,18,1,0.3333333333333333,-0.75
x,y,18,1,0.3333333333333333,-0.6666666666666666
x,y,18,1,0.3333333333333333,-0.5
x,y,18,1,0.3333333333333333,-0.3333333333333333
x,y,18,1,0.3333333333333333,-0.25
x,y,18,1,0.5,-0.75
x,y,18,1,0.5,-0.6666666666666666
x,y,18,1,0.5,-0.5
x,y,18,1,0.5,-0.3333333333333333
x,y,18,1,0.5,-0.25
x,y,18,1,0.6666666666666666,-0.75
x,y,18,1,0.6666666666666666,-0.6666666666666666
x,y,18,1,0.6666666666666666,-0.5
x,y,18,1,0.6666666666666666,-0.3333333333333333
x,y,18,1,0.6666666666666666,-0.25
x,y,18,1,0.75,-0.75
x,y,18,1,0.75,-0.6666666666666666
x,y,18,1,0.75,-0.5
x,y,18,1,0.75,-0.3333333333333333
x,y,18,1,0.75,-0.25
x,y,18,2,-0.75,0.25
x,y,18,2,-0.75,0.3333333333333333
x,y,18,2,-0.75,0.5
x,y,18,2,-0.75,0.6666666666666666
x,y,18,2,-0.75,0.75
x,y,18,2,-0.6666666666666666,0.25
x,y,18,2,-0.6666666666666666,0.3333333333333333
x,y,18,2,-0.6666666666666666,0.5
x,y,18,2,-0.6666666666666666,0.6666666666666666
x,y,18,2,-0.6666666666666666,0.75
x,y,18,2,-0.5,0.25
x,y,18,2,-0.5,0.3333333333333333
x,y,18,2,-0.5,0.5
x,y,18,2,-0.5,0.6666666666666666
x,y,18,2,-0.5,0.75
x,y,18,2,-0.3333333333333333,0.25
x,y,18,2,-0.3333333333333333,0.3333333333333333
x,y,18,2,-0.3333333333333333,0.5
x,y,18,2,-0.3333333333333333,0.6666666666666666
x,y,18,2,-0.3333333333333333,0.75
x,y,18,2,-0.25,0.25
x,y,18,2,-0.25,0.3333333333333333
x,y,18,2,-0.25,0.5
x,y,18,2,-0.25,0.6666666666666666
x,y,18,2,-0.25,0.75
x,y,18,2,0.25,-0.75
x,y,18,2,0.25,-0.6666666666666666
x,y,18,2,0.25,-0.5
x,y,18,2,0.25,-0.3333333333333333
x,y,18,2,0.25,-0.25
x,y,18,2,0.3333333333333333,-0.75
x,y,18,2,0.3333333333333333,-0.6666666666666666
x,y,18,2,0.3333333333333333,-0.5
x,y,18,2,0.3333333333333333,-0.3333333333333333
x,y,18,2,0.3333333333333333,-0.25
x,y,18,2,0.5,-0.75
x,y,18,2,0.5,-0.6666666666666666
x,y,18,2,0.5,-0.5
x,y,18,2,0.5,-0.3333333333333333
x,y,18,2,0.5,-0.25
x,y,18,2,0.6666666666666666,-0.75
x,y,18,2,0.6666666666666666,-0.6666666666666666
x,y,18,2,0.6666666666666666,-0.5
x,y,18,2,0.6666666666666666,-0.3333333333333333
x,y,18,2,0.6666666666666666,-0.25
x,y,18,2,0.75,-0.75
x,y,18,2,0.75,-0.6666666666666666
x,y,18,2,0.75,-0.5
x,y,18,2,0.75,-0.3333333333333333
x,y,18,2,0.75,-0.25
x,y,18,3,-0.75,0.25
x,y,18,3,-0.75,0.3333333333333333
x,y,18,3,-0.75,0.5
x,y,18,3,-0.75,0.6666666666666666
x,y,18,3,-0.75,0.75
x,y,18,3,-0.6666666666666666,0.25
x,y,18,3,-0.6666666666666666,0.3333333333333333
x,y,18,3,-0.6666666666666666,0.5
x,y,18,3,-0.6666666666666666,0.6666666666666666
x,y,18,3,-0.6666666666666666,0.75
x,y,18,3,-0.5,0.25
x,y,18,3,-0.5,0.3333333333333333
x,y,18,3,-0.5,0.5
x,y,18,3,-0.5,0.6666666666666666
x,y,18,3,-0.5,0.75
x,y,18,3,-0.3333333333333333,0.25
x,y,18,3,-0.3333333333333333,0.3333333333333333
x,y,18,3,-0.3333333333333333,0.5
x,y,18,3,-0.3333333333333333,0.6666666666666666
x,y,18,3,-0.3333333333333333,0.75
x,y,18,3,-0.25,0.25
x,y,18,3,-0.25,0.3333333333333333
x,y,18,3,-0.25,0.5
x,y,18,3,-0.25,0.6666666666666666
x,y,18,3,-0.25,0.75
x,y,18,3,0.25,-0.75
x,y,18,3,0.25,-0.6666666666666666
x,y,18,3,0.25,-0.5
x,y,18,3,0.25,-0.3333333333333333
x,y,18,3,0.25,-0.25
x,y,18,3,0.3333333333333333,-0.75
x,y,18,3,0.3333333333333333,-0.6666666666666666
x,y,18,3,0.3333333333333333,-0.5
x,y,18,3,0.3333333333333333,-0.3333333333333333
x,y,18,3,0.3333333333333333,-0.25
x,y,18,3,0.5,-0.75
x,y,18,3,0.5,-0.6666666666666666
x,y,18,3,0.5,-0.5
x,y,18,3,0.5,-0.3333333333333333
x,y,18,3,0.5,-0.25
x,y,18,3,0.6666666666666666,-0.75
x,y,18,3,0.6666666666666666,-0.6666666666666666
x,y,18,3,0.6666666666666666,-0.5
x,y,18,3,0.6666666666666666,-0.3333333333333333
x,y,18,3,0.6666666666666666,-0.25
x,y,18,3,0.75,-0.75
x,y,18,3,0.75,-0.6666666666666666
x,y,18,3,0.75,-0.5
x,y,18,3,0.75,-0.3333333333333333
x,y,18,3,0.75,-0.25
x,y,18,4,-0.75,0.25
x,y,18,4,-0.75,0.3333333333333333
x,y,18,4,-0.75,0.5
x,y,18,4,-0.75,0.6666666666666666
x,y,18,4,-0.75,0.75
x,y,18,4,-0.6666666666666666,0.25
x,y,18,4,-0.6666666666666666,0.3333333333333333
x,y,18,4,-0.6666666666666666,0.5
x,y,18,4,-0.6666666666666666,0.6666666666666666
x,y,18,4,-0.6666666666666666,0.75
x,y,18,4,-0.5,0.25
x,y,18,4,-0.5,0.3333333333333333
x,y,18,4,-0.5,0.5
x,y,18,4,-0.5,0.6666666666666666
x,y,18,4,-0.5,0.75
x,y,18,4,-0.3333333333333333,0.25
x,y,18,4,-0.3333333333333333,0.3333333333333333
x,y,18,4,-0.3333333333333333,0.5
x,y,18,4,-0.3333333333333333,0.6666666666666666
x,y,18,4,-0.3333333333333333,0.75
x,y,18,4,-0.25,0.25
x,y,18,4,-0.25,0.3333333333333333
x,y,18,4,-0.25,0.5
x,y,18,4,-0.25,0.6666666666666666
x,y,18,4,-0.25,0.75
x,y,18,4,0.25,-0.75
x,y,18,4,0.25,-0.6666666666666666
x,y,18,4,0.25,-0.5
x,y,18,4,0.25,-0.3333333333333333
x,y,18,4,0.25,-0.25
x,y,18,4,0.3333333333333333,-0.75
x,y,18,4,0.3333333333333333,-0.6666666666666666
x,y,18,4,0.3333333333333333,-0.5
x,y,18,4,0.3333333333333333,-0.3333333333333333
x,y,18,4,0.3333333333333333,-0.25
x,y,18,4,0.5,-0.75
x,y,18,4,0.5,-0.6666666666666666
x,y,18,4,0.5,-0.5
x,y,18,4,0.5,-0.3333333333333333
x,y,18,4,0.5,-0.25
x,y,18,4,0.6666666666666666,-0.75
x,y,18,4,0.6666666666666666,-0.6666666666666666
x,y,18,4,0.6666666666666666,-0.5
x,y,18,4,0.6666666666666666,-0.3333333333333333
x,y,18,4,0.6666666666666666,-0.25
x,y,18,4,0.75,-0.75
x,y,18,4,0.75,-0.6666666666666666
x,y,18,4,0.75,-0.5
x,y,18,4,0.75,-0.3333333333333333
x,y,18,4,0.75,-0.25
x,y,18,6,-0.75,0.25
x,y,18,6,-0.75,0.3333333333333333
x,y,18,6,-0.75,0.5
x,y,18,6,-0.75,0.6666666666666666
x,y,18,6,-0.75,0.75
x,y,18,6,-0.6666666666666666,0.25
x,y,18,6,-0.6666666666666666,0.3333333333333333
x,y,18,6,-0.6666666666666666,0.5
x,y,18,6,-0.6666666666666666,0.6666666666666666
x,y,18,6,-0.6666666666666666,0.75
x,y,18,6,-0.5,0.25
x,y,18,6,-0.5,0.3333333333333333
x,y,18,6,-0.5,0.5
x,y,18,6,-0.5,0.6666666666666666
x,y,18,6,-0.5,0.75
x,y,18,6,-0.3333333333333333,0.25
x,y,18,6,-0.3333333333333333,0.3333333333333333
x,y,18,6,-0.3333333333333333,0.5
x,y,18,6,-0.3333333333333333,0.6666666666666666
x,y,18,6,-0.3333333333333333,0.75
x,y,18,6,-0.25,0.25
x,y,18,6,-0.25,0.3333333333333333
x,y,18,6,-0.25,0.5
x,y,18,6,-0.25,0.6666666666666666
x,y,18,6,-0.25,0.75
x,y,18,6,0.25,-0.75
x,y,18,6,0.25,-0.6666666666666666
x,y,18,6,0.25,-0.5
x,y,18,6,0.25,-0.3333333333333333
x,y,18,6,0.25,-0.25
x,y,18,6,0.3333333333333333,-0.75
x,y,18,6,0.3333333333333333,-0.6666666666666666
x,y,18,6,0.3333333333333333,-0.5
x,y,18,6,0.3333333333333333,-0.3333333333333333
x,y,18,6,0.3333333333333333,-0.25
x,y,18,6,0.5,-0.75
x,y,18,6,0.5,-0.6666666666666666
x,y,18,6,0.5,-0.5
x,y,18,6,0.5,-0.3333333333333333
x,y,18,6,0.5,-0.25
x,y,18,6,0.6666666666666666,-0.75
x,y,18,6,0.6666666666666666,-0.6666666666666666
x,y,18,6,0.6666666666666666,-0.5
x,y,18,6,0.6666666666666666,-0.3333333333333333
x,y,18,6,0.6666666666666666,-0.25
x,y,18,6,0.75,-0.75
x,y,18,6,0.75,-0.6666666666666666
x,y,18,6,0.75,-0.5
x,y,18,6,0.75,-0.3333333333333333
x,y,18,6,0.75,-0.25
x,y,18,8,-0.75,0.25
x,y,18,8,-0.75,0.3333333333333333
x,y,18,8,-0.75,0.5
x,y,18,8,-0.75,0.6666666666666666
x,y,18,8,-0.75,0.75
x,y,18,8,-0.6666666666666666,0.25
x,y,18,8,-0.6666666666666666,0.3333333333333333
x,y,18,8,-0.6666666666666666,0.5
x,y,18,8,-0.6666666666666666,0.6666666666666666
x,y,18,8,-0.6666666666666666,0.75
x,y,18,8,-0.5,0.25
x,y,18,8,-0.5,0.3333333333333333
x,y,18,8,-0.5,0.5
x,y,18,8,-0.5,0.6666666666666666
x,y,18,8,-0.5,0.75
x,y,18,8,-0.3333333333333333,0.25
x,y,18,8,-0.3333333333333333,0.3333333333333333
x,y,18,8,-0.3333333333333333,0.5
x,y,18,8,-0.3333333333333333,0.6666666666666666
x,y,18,8,-0.3333333333333333,0.75
x,y,18,8,-0.25,0.25
x,y,18,8,-0.25,0.3333333333333333
x,y,18,8,-0.25,0.5
x,y,18,8,-0.25,0.6666666666666666
x,y,18,8,-0.25,0.75
x,y,18,8,0.25,-0.75
x,y,18,8,0.25,-0.6666666666666666
x,y,18,8,0.25,-0.5
x,y,18,8,0.25,-0.3333333333333333
x,y,18,8,0.25,-0.25
x,y,18,8,0.3333333333333333,-0.75
x,y,18,8,0.3333333333333333,-0.6666666666666666
x,y,18,8,0.3333333333333333,-0.5
x,y,18,8,0.3333333333333333,-0.3333333333333333
x,y,18,8,0.3333333333333333,-0.25
x,y,18,8,0.5,-0.75
x,y,18,8,0.5,-0.6666666666666666
x,y,18,8,0.5,-0.5
x,y,18,8,0.5,-0.3333333333333333
x,y,18,8,0.5,-0.25
x,y,18,8,0.6666666666666666,-0.75
x,y,18,8,0.6666666666666666,-0.6666666666666666
x,y,18,8,0.6666666666666666,-0.5
x,y,18,8,0.6666666666666666,-0.3333333333333333
x,y,18,8,0.6666666666666666,-0.25
x,y,18,8,0.75,-0.75
x,y,18,8,0.75,-0.6666666666666666
x,y,18,8,0.75,-0.5
x,y,18,8,0.75,-0.3333333333333333
x,y,18,8,0.75,-0.25
x,y,18,9,-0.75,0.25
x,y,18,9,-0.75,0.3333333333333333
x,y,18,9,-0.75,0.5
x,y,18,9,-0.75,0.6666666666666666
x,y,18,9,-0.75,0.75
x,y,18,9,-0.6666666666666666,0.25
x,y,18,9,-0.6666666666666666,0.3333333333333333
x,y,18,9,-0.6666666666666666,0.5
x,y,18,9,-0.6666666666666666,0.6666666666666666
x,y,18,9,-0.6666666666666666,0.75
x,y,18,9,-0.5,0.25
x,y,18,9,-0.5,0.3333333333333333
x,y,18,9,-0.5,0.5
x,y,18,9,-0.5,0.6666666666666666
x,y,18,9,-0.5,0.75
x,y,18,9,-0.3333333333333333,0.25
x,y,18,9,-0.3333333333333333,0.3333333333333333
x,y,18,9,-0.3333333333333333,0.5
x,y,18,9,-0.3333333333333333,0.6666666666666666
x,y,18,9,-0.3333333333333333,0.75
x,y,18,9,-0.25,0.25
x,y,18,9,-0.25,0.3333333333333333
x,y,18,9,-0.25,0.5
x,y,18,9,-0.25,0.6666666666666666
x,y,18,9,-0.25,0.75
x,y,18,9,0.25,-0.75
x,y,18,9,0.25,-0.6666666666666666
x,y,18,9,0.25,-0.5
x,y,18,9,0.25,-0.3333333333333333
x,y,18,9,0.25,-0.25
x,y,18,9,0.3333333333333333,-0.75
x,y,18,9,0.3333333333333333,-0.6666666666666666
x,y,18,9,0.3333333333333333,-0.5
x,y,18,9,0.3333333333333333,-0.3333333333333333
x,y,18,9,0.3333333333333333,-0.25
x,y,18,9,0.5,-0.75
x,y,18,9,0.5,-0.6666666666666666
x,y,18,9,0.5,-0.5
x,y,18,9,0.5,-0.3333333333333333
x,y,18,9,0.5,-0.25
x,y,18,9,0.6666666666666666,-0.75
x,y,18,9,0.6666666666666666,-0.6666666666666666
x,y,18,9,0.6666666666666666,-0.5
x,y,18,9,0.6666666666666666,-0.3333333333333333
x,y,18,9,0.6666666666666666,-0.25
x,y,18,9,0.75,-0.75
x,y,18,9,0.75,-0.6666666666666666
x,y,18,9,0.75,-0.5
x,y,18,9,0.75,-0.3333333333333333
x,y,18,9,0.75,-0.25
x,y,18,12,-0.75,0.25
x,y,18,12,-0.75,0.3333333333333333
x,y,18,12,-0.75,0.5
x,y,18,12,-0.75,0.6666666666666666
x,y,18,12,-0.75,0.75
x,y,18,12,-0.6666666666666666,0.25
x,y,18,12,-0.6666666666666666,0.3333333333333333
x,y,18,12,-0.6666666666666666,0.5
x,y,18,12,-0.6666666666666666,0.6666666666666666
x,y,18,12,-0.6666666666666666,0.75
x,y,18,12,-0.5,0.25
x,y,18,12,-0.5,0.3333333333333333
x,y,18,12,-0.5,0.5
x,y,18,12,-0.5,0.6666666666666666
x,y,18,12,-0.5,0.75
x,y,18,12,-0.3333333333333333,0.25
x,y,18,12,-0.3333333333333333,0.3333333333333333
x,y,18,12,-0.3333333333333333,0.5
x,y,18,12,-0.3333333333333333,0.6666666666666666
x,y,18,12,-0.3333333333333333,0.75
x,y,18,12,-0.25,0.25
x,y,18,12,-0.25,0.3333333333333333
x,y,18,12,-0.25,0.5
x,y,18,12,-0.25,0.6666666666666666
x,y,18,12,-0.25,0.75
x,y,18,12,0.25,-0.75
x,y,18,12,0.25,-0.6666666666666666
x,y,18,12,0.25,-0.5
x,y,18,12,0.25,-0.3333333333333333
x,y,18,12,0.25,-0.25
x,y,18,12,0.3333333333333333,-0.75
x,y,18,12,0.3333333333333333,-0.6666666666666666
x,y,18,12,0.3333333333333333,-0.5
x,y,18,12,0.3333333333333333,-0.3333333333333333
x,y,18,12,0.3333333333333333,-0.25
x,y,18,12,0.5,-0.75
x,y,18,12,0.5,-0.6666666666666666
x,y,18,12,0.5,-0.5
x,y,18,12,0.5,-0.3333333333333333
x,y,18,12,0.5,-0.25
x,y,18,12,0.6666666666666666,-0.75
x,y,18,12,0.6666666666666666,-0.6666666666666666
x,y,18,12,0.6666666666666666,-0.5
x,y,18,12,0.6666666666666666,-0.3333333333333333
x,y,18,12,0.6666666666666666,-0.25
x,y,18,12,0.75,-0.75
x,y,18,12,0.75,-0.6666666666666666
x,y,18,12,0.75,-0.5
x,y,18,12,0.75,-0.3333333333333333
x,y,18,12,0.75,-0.25
x,y,18,16,-0.75,0.25
x,y,18,16,-0.75,0.3333333333333333
x,y,18,16,-0.75,0.5
x,y,18,16,-0.75,0.6666666666666666
x,y,18,16,-0.75,0.75
x,y,18,16,-0.6666666666666666,0.25
x,y,18,16,-0.6666666666666666,0.3333333333333333
x,y,18,16,-0.6666666666666666,0.5
x,y,18,16,-0.6666666666666666,0.6666666666666666
x,y,18,16,-0.6666666666666666,0.75
x,y,18,16,-0.5,0.25
x,y,18,16,-0.5,0.3333333333333333
x,y,18,16,-0.5,0.5
x,y,18,16,-0.5,0.6666666666666666
x,y,18,16,-0.5,0.75
x,y,18,16,-0.3333333333333333,0.25
x,y,18,16,-0.3333333333333333,0.3333333333333333
x,y,18,16,-0.3333333333333333,0.5
x,y,18,16,-0.3333333333333333,0.6666666666666666
x,y,18,16,-0.3333333333333333,0.75
x,y,18,16,-0.25,0.25
x,y,18,16,-0.25,0.3333333333333333
x,y,18,16,-0.25,0.5
x,y,18,16,-0.25,0.6666666666666666
x,y,18,16,-0.25,0.75
x,y,18,16,0.25,-0.75
x,y,18,16,0.25,-0.6666666666666666
x,y,18,16,0.25,-0.5
x,y,18,16,0.25,-0.3333333333333333
x,y,18,16,0.25,-0.25
x,y,18,16,0.3333333333333333,-0.75
x,y,18,16,0.3333333333333333,-0.6666666666666666
x,y,18,16,0.3333333333333333,-0.5
x,y,18,16,0.3333333333333333,-0.3333333333333333
x,y,18,16,0.3333333333333333,-0.25
x,y,18,16,0.5,-0.75
x,y,18,16,0.5,-0.6666666666666666
x,y,18,16,0.5,-0.5
x,y,18,16,0.5,-0.3333333333333333
x,y,18,16,0.5,-0.25
x,y,18,16,0.6666666666666666,-0.75
x,y,18,16,0.6666666666666666,-0.6666666666666666
x,y,18,16,0.6666666666666666,-0.5
x,y,18,16,0.6666666666666666,-0.3333333333333333
x,y,18,16,0.6666666666666666,-0.25
x,y,18,16,0.75,-0.75
x,y,18,16,0.75,-0.6666666666666666
x,y,18,16,0.75,-0.5
x,y,18,16,0.75,-0.3333333333333333
x,y,18,16,0.75,-0.25
